,title,date,authority,link,desc
1,نظر مشورتي 7/99/1147 مورخ 1399/10/01 اداره كل حقوقي قوه قضائيه,1399/10/01,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/290896,استعلام : با عنايت به اين كه تبصره ماده 19 قانون كانون كارشناسان رسمي دادگستري مصوب 1381 مقرر مي دارد، در مواردي كه انجام معاملات مستلزم تعيين قيمت عادله روز از طرف كارشناس رسمي است نظريه اعلام شده تا شش ماه از تاريخ صدور معتبر خواهد بود؛ چنانچه با وجود سپري شدن اعتبار شش ماهه نظريه كارشناس ارزياب ملك و همچنين با وجود اعتراض محكوم عليه در مهلت هفت روزه، دادگاه به اعتراض رسيدگي نكرده و دستور تنظيم سند رسمي در حق محكوم له را صادر كند: 1- در صورت مثبت بودن پاسخ تنظيم سند رسمي و انتقال مالكيت به محكوم له، آيا اين امر از موارد ابطال مزايده است؟ 2-در صورت مثبت بودن پاسخ رسيدگي به اعتراض محكوم عليه نسبت به اين موضوع مستلزم طرح دادخواست جديد و اثبات آن است و يا اين كه با درخواست از اجراي احكام مدني چنين خواسته اي قابل رسيدگي خواهد بود؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : اولاً، طرح دعواي ابطال عمليات اجرايي دادگاه از جمله ابطال مزايده فاقد وجاهت قانوني است؛ بنابراين دادگاهي كه اين دعوا نزد آن مطرح مي شود، مجوز قانوني مبني بر صدور حكم داير بر ابطال عمليات اجرايي ندارد و بايد به استناد ماده 2 قانون آيين دادرسي دادگاه هاي عمومي و انقلاب در امور مدني مصوب 1379، آن را مردود اعلام كند. ثانياً، گرچه حق شكايت موضوع ماده 142 قانون اجراي احكام مدني مصوب 1356 مقيد به مهلت يك هفته اي مذكور در اين ماده است، اما با عنايت به ماده 143 اين قانون، دادگاه نيز موظف به احراز صحت جريان مزايده است و هرگاه به هر دليلي از جمله شكايت خارج از مهلت ذي نفع، متوجه اشكال در جريان مزايده شود، بايد ضمن صدور دستور مقتضي، از صدور دستور انتقال سند رسمي خودداري كند و حتي اگر دستور انتقال سند را صادر كرده و متعاقباً متوجه اشتباه بودن اين دستور شود، با احراز اشتباه و به نحو مستدل مي تواند از اين دستور عدول كند. ثالثاً، با توجه به توضيحات فوق اصولاً بر شكايت محكوم عليه از عمليات اجرايي از جمله برگزاري مزايده، عنوان «دعوا» صدق نمي كند و مرجع رسيدگي به اين شكايت مرجعي است كه مزايده زير نظر آن انجام شده است.
2,نظر مشورتي 7/99/1336 مورخ 1399/10/01 اداره كل حقوقي قوه قضائيه,1399/10/01,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/290895,استعلام : در بيع نامه اي با موضوع انتقال يك باب منزل مسكوني، طرفين در تحرير شماره اصلي پلاك ثبتي اشتباه مي كنند؛ اما نشاني و مشخصات مبيع به صورت كامل قيد مي شود و ابهامي در اين خصوص وجود ندارد. فروشنده تعهد مي كند كه در تاريخ معين وكالت نامه رسمي به نام خريدار تنظيم كند.توضيح آنكه مالك رسمي شخص ثالثي بوده و فروشنده حاضر با بيع نامه خريد از مالك رسمي و وكالت رسمي مبادرت به فروش نموده است و مبيع را به وي تحويل و در صورت تأخير در انجام تعهد روزانه مبلغي را به عنوان خسارت قراردادي پرداخت كند. متعاقب آن به دليل عدم اجراي تعهدات فروشنده با توجه به شرط داوري قيد شده در قرارداد، درخواست ارجاع امر به داوري با شماره پلاك ثبتي اشتباه صورت مي پذيرد و فروشنده در جريان داوري نيز بدون هيچ گونه ايرادي نسبت به مبيع و شماره پلاك، ادعاي فسخ قرارداد را مطرح مي كند و د رنهايت با توجه به تعهدات قراردادي رأي داوري با ذكر شماره بيع نامه به الزام فروشنده به تنظيم وكالت نامه در خصوص پلاك (پلاك با شماره ثبتي اشتباه)، تحويل مبيع و پرداخت خسارت تأخير روزانه صادر مي شود و رأي موصوف نيز بدون هيچ گونه اعتراضي قطعي مي شود. حال در مقام اجراي رأي داور سوالات ذيل مطرح مي باشد: اولاً، آيا قاضي در مقام صدور اجراييه رأي داوري مي تواند در خصوص مشخصات مالك پلاك ثبتي جهت بررسي صحت رأي داوري استعلام كند؟ ثانياً، با توجه به مشخص بودن مبيع در هنگام عقد و ذكر نشاني آن در بيع نامه، آيا صرف اشتباه در شماره پلاك ثبتي مانع از اجراي رأي داور است؟ به بياني ديگر، آيا امكان صدور اجراييه بدون ذكر شماره پلاك بدين نحو كه محكوم عليه مكلف به تنظيم وكالت نامه در خصوص مبيع موضوع بيع نامه است، وجود دارد؟ ثالثاً، در صورتي كه تنظيم وكالت نامه رسمي به دليل اشتباه بودن شماره پلاك ثبتي امكان پذير نباشد، آيا تجزيه رأي و صدور اجراييه در خصوص تحويل مبيع و نيز خسارت تأخير روزانه مقدور است؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : اولاً، طبق ماده 489 قانون آيين دادرسي دادگاه هاي عمومي و انقلاب در امور مدني مصوب 1379، رأي داور در صورت صدق يكي از بندهاي آن ماده باطل است و قابليت اجرايي ندارد؛ لذا دادگاه پيش از صدور دستور اجرا، صحت رأي داور را بررسي و در اين راستا در صورت نياز از اداره ثبت اسناد و املاك يا ديگر مراجع استعلام لازم را انجام مي دهد. در فرض سؤال، در صورتي كه پلاك ثبتي كه به اشتباه در رأي داور قيد شده، وجود خارجي نداشته باشد و رأي صادره خللي به حقوق شخص ثالث وارد نكند، دادگاه مي¬تواند به منظور احراز صحت اين امر و عدم مخالفت رأي داور با قوانين موجد حق و عدم مخالفت با مندرجات دفتر املاك از اداره ثبت محل استعلام كند و در صورت انطباق پلاك ثبتي با مبيع دستور اجراي رأي را صادر كند. ثانياً، با توجه به اين كه طبق ماده 495 قانون آيين دادرسي دادگاه هاي عمومي و انقلاب در امور مدني مصوب 1379، رأي داوري بين طرفين و قائم مقام آنان معتبر است و نسبت به اشخاص ثالث تأثيري ندارد، در صورتي كه پلاك ثبتي قيد شده در رأي متعلق به شخص ثالث باشد و امكان تصحيح رأي طبق مقررات ماده 487 قانون مذكور وجود نداشته باشد، اشتباه در پلاك ثبتي مانع اجراي رأي خواهد بود؛ اما در صورتي كه پلاك ثبتي قيد شده در رأي، همانگونه كه در متن سؤال آمده، وجود خارجي نداشته و در نتيجه رأي داور تزاحمي با حقوق اشخاص ثالث نداشته باشد، دادگاه با احراز انطباق پلاك ثبتي واقعي با مبيع مي¬تواند دستور اجراي رأي را بدهد. ثالثاً: مستفاد از بند 3 ماده 489 قانون يادشده ممكن است بخشي از رأي داور باطل و غير قابل اجرا و بخش ديگر قابل اجرا باشد؛ در نتيجه در فرض سؤال دادگاه مي¬تواند بخشي از رأي (الزام به تحويل مبيع و پرداخت خسارت) را اجرا و بخش ديگر را غيرقابل اجرا اعلام كند.
3,آيين نامه اجرايي قانون اقدام راهبردي براي لغو تحريم ها و صيانت از منافع ملت ايران,1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290282,"هيأت وزيران در جلسه 30 /9 /1399 به پيشنهاد وزارت امور خارجه، سازمان انرژي اتمي ايران، سازمان برنامه و بودجه كشور و معاونت حقوقي رييس‌ جمهور و به استناد اصل يكصد و سي و هشتم قانون اساسي جمهوري اسلامي ايران و به منظور تأمين اجراي قانون اقدام راهبردي براي لغو تحريم ها و صيانت از منافع ملت ايران - مصوب 1399- آيين نامه اجرايي قانون يادشده را به شرح زير تصويب كرد: آيين نامه اجرايي قانون اقدام راهبردي براي لغو تحريم ها و صيانت از منافع ملت ايران مصوب 1399,09,30 با اصلاحات و الحاقات بعدي ماده 1 - در اين آيين نامه اصطلاحات زير در معاني مشروح مربوط به كار مي‌ روند: 1 - قانون: قانون اقدام راهبردي براي لغو تحريم ها و صيانت از منافع ملت ايران - مصوب 1399 - 2 - قانون اقدام: قانون اقدام متناسب و متقابل دولت جمهوري اسلامي ايران در اجراي برجام - مصوب 1394 - 3 - سازمان: سازمان انرژي اتمي ايران 4 (اصلاحي 06ˏ12ˏ1399)- هدف: صيانت از منافع ملت ايران با رفع موثر تحريم‌ ها و اجراي كامل برجام. 5 (الحاقي 06ˏ12ˏ1399)- شاخص برگشت پذيري: اجراي اقدامات فني مرتبط با قانون به گونه اي كه بازگشت به وضع قبل با كمترين هزينه و زمان و حفظ كيفيت فني امكان پذير باشد. ماده 2 (اصلاحي 06ˏ12ˏ1399)- سازمان در اجراي ماده (1) قانون گزارش جامعي از وضعيت موجود و نيز موارد نياز به اورانيوم با غناي بيست درصد و پيش نيازهاي فني و مالي آنها و ديگر ابعاد مربوط را تهيه و ظرف دو ماه از تاريخ لازم الاجرا شدن قانون به دولت ارايه مي دهد. با تأمين اعتبار و پيش نيازهاي فني، سازمان اقدامات لازم را جهت غني سازي به منظور استفاده صلح آميز به عمل مي آورد به نحوي كه ظرف يك سال، حداقل يكصد و بيست كيلوگرم مواد مقرر در ماده (1) قانون، ذخيره سازي شود.ارايه گزارش باعث تأخير اجراي قانون نخواهد بود. ماده 3 (اصلاحي 06ˏ12ˏ1399)- در اجراي مواد (2) و (3) قانون و شروط نه گانه مقام معظم رهبري و با رعايت قانون اقدام و مصوبات شوراي عالي امنيت ملي، سازمان به منظور تحقق ايجاد ظرفيت توليد ماهيانه (500) كيلوگرم اورانيوم غني شده (LEU) ضمن تأمين اعتبار نسبت به نصب و راه اندازي يك هزار ماشين آي - آر - تو - ام (IR2M) و يك هزار ماشين آي - آر - سيكس (IR - 6) به ترتيب در بازه هاي زماني سه ماهه و يك ساله اقدام خواهد كرد. ماده 4 (اصلاحي 06ˏ12ˏ1399)- در اجراي تبصره ماده (3) قانون، سازمان از سازمان پدافند غيرعامل استانداردهاي انتخاب و تعيين مكان نصب و استقرار ماشين هاي ذكر شده در ماده (3) قانون را اخذ مي نمايد. چنانچه اعمال استانداردهاي مذكور موجب شرايط و هزينه هاي اضافي شود، سازمان موظف است گزارش آثار اعمال استانداردهاي اخذ شده از سازمان پدافند غيرعامل را با پيشنهاد لازم به دولت ارايه نمايد. ماده 5 (اصلاحي 06ˏ12ˏ1399)- سازمان با رعايت شاخص برگشت پذيري و اهداف قانون، در اجراي ماده (4) قانون نسبت به تكميل فرآيند راه اندازي كارخانه توليد اورانيوم فلزي اصفهان اقدام مي نمايد به گونه اي كه در پايان مدت مذكور، كارخانه، به بهره برداري برسد. سازمان براي تحقق تكليف موضوع اين ماده شيوه نامه لازم را تدوين و پس از ارايه آن به دولت طبق ترتيبات مقرر در شيوه نامه اقدام مي كند. ماده 6 - در اجراي ماده (5) قانون، سازمان موظف است گزارش اقدامات انجام شده و اقدامات باقيمانده و نيز اقلام و منابع مورد نياز تا مرحله بهره برداري از راكتور خنداب و روند بهينه سازي آن را به تفكيك به دولت ارايه و جدول زمان بندي موضوع ماده (5) قانون را جهت ارايه به مجلس شوراي اسلامي به دولت ارايه نمايد. ماده 7 (اصلاحي 06ˏ12ˏ1399)- در اجراي موضوع ماده (6) قانون توسط دستگاه هاي ذي ربط (وزارتخانه هاي نفت، امور خارجه، امور اقتصادي و دارايي، صنعت، معدن و تجارت، سازمان و بانك مركزي جمهوري اسلامي ايران و معاونت حقوقي رييس جمهور با محوريت وزارت امور خارجه)، گزارش هاي مربوط در خصوص اجراي تعهدات كشورهاي طرف برجام و رفع موانع مذكور در اين ماده را تا پايان بهمن ماه 1399 ارايه خواهند كرد. گزارش هاي مذكور با لحاظ مصوبات شوراي عالي امنيت ملي توسط وزارت امور خارجه تجميع و جهت تصميم گيري به دولت ارايه مي ‌شود. ماده 8 (اصلاحي 06ˏ12ˏ1399)- وزارتخانه هاي دفاع و پشتيباني نيروهاي مسلح، دادگستري، نفت، امور خارجه، امور اقتصادي و دارايي، صنعت، معدن و تجارت، سازمان و بانك مركزي جمهوري اسلامي ايران و معاونت حقوقي رييس‌ جمهور در اجراي ماده (7) قانون و قانون اقدام روند تحولات در زمينه پايبندي كشورهاي طرف برجام در زمينه رفع موثر تحريم ها و برخورداري جمهوري اسلامي ايران از حقوق و منافع اقتصادي و سياسي را در بازه هاي زماني مناسب از تاريخ لازم الاجرا شدن قانون به دولت، براي اقدام لازم گزارش مي نمايند. ماده 9 - سازمان در اجراي اين آيين نامه، مصوبات شوراي عالي امنيت ملي و مقررات و ملاحظات پادماني را رعايت مي نمايد. ماده 10 - سازمان برنامه و بودجه كشور منابع مورد نياز اجراي قانون را در لوايح بودجه سنواتي پيش بيني خواهد كرد. ماده 11 (اصلاحي 06ˏ12ˏ1399)- در اجراي ماده (9) قانون، مستنكف فردي است كه اقدام لازم را علي رغم فراهم بودن همه شرايط، به عمد انجام نمي دهد و يا آن را به عمد به تأخير مي اندازد. معاون اول رئيس جمهور - اسحاق جهانگيري"
4,تصويب نامه در خصوص اختصاص مبلغ يك هزار و دويست و پنجاه و هشت ميليارد و چهارصد و بيست و دو ميليون (000 /000 /422 /258 /1) ريال و تسهيلات بانكي ارزان قيمت به منظور بازسازي بخش هاي خسارت ديده ناشي از سيل و آب گرفتگي استان هاي بوشهر و هرمزگان به بنياد مسكن انقلاب اسلامي,1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290191,"تصويب نامه در خصوص اختصاص مبلغ يك هزار و دويست و پنجاه و هشت ميليارد و چهارصد و بيست و دو ميليون (000 /000 /422 /258 /1) ريال و تسهيلات بانكي ارزان قيمت به منظور بازسازي بخش هاي خسارت ديده ناشي از سيل و آب گرفتگي استان هاي بوشهر و هرمزگان به بنياد مسكن انقلاب اسلامي مصوب 1399,09,30 با اصلاحات و الحاقات بعدي  هيئت وزيران در جلسه 30 /9 /1399 به پيشنهاد وزارت كشور و تأييد سازمان برنامه و بودجه كشور و به استناد اصل يكصد و سي و هشتم قانون اساسي جمهوري اسلامي ايران تصويب كرد: 1 – تا سقف مبلغ يك هزار و دويست و پنجاه و هشت ميليارد و چهارصد و بيست و دو ميليون (000 /000 /422 /258 /1) ريال از محل منابع بند (م) ماده (28) قانون الحاق برخي مواد به قانون تنظيم بخشي از مقررات مالي دولت (2) – مصوب 1393 – براي بازسازي بخش هاي خسارت ديده ناشي از سيل و آب گرفتگي استان هاي بوشهر و هرمزگان به شرح جدول زير در اختيار بنياد مسكن انقلاب اسلامي قرار مي گيرد تا برابر قوانين و مقررات مربوط هزينه شود: (ارقام به ميليون ريال)‌ رديف استان موضوع ميزان اعتبار نوع اعتبار 1 بوشهر كمك بلاعوض جهت احداث (343) واحد مسكوني شهري به ازاي هر واحد تا سقف مبلغ دويست ميليون (000 /000 /200) ريال 600 /68 هزينه اي 2 كمك بلاعوض جهت احداث (267) واحد مسكوني روستايي به ازاي هر واحد تا سقف مبلغ دويست ميليون (000 /000 /200) ريال 400 /53 3 كمك بلاعوض جهت تعمير واحدهاي مسكوني شهري و روستايي و تجاري به ازاي هر واحد تا سقف مبلغ يكصد و پنجاه ميليون (000 /000 /150) ريال 050 /115 4 كمك بلاعوض جهت تأمين لوازم معيشتي (لوازم خانگي و سرمايه اي)‌ واحدهاي مسكوني آسيب ديده به ازاي هر واحد تا سقف مبلغ يكصد و پنجاه ميليون (000 /000 /150) ريال 600 /243 5 كمك هزينه اسكان موقت (343) واحد مسكوني شهري به ازاي هر واحد تا سقف مبلغ دويست ميليون (000 /000 /200) ريال 600 /68 6 كمك هزينه اسكان موقت (267)‌ واحد مسكوني روستايي به ازاي هر واحد تا سقف مبلغ يكصد و پنجاه ميليون (000 /000 /150) ريال 050 /40 7 هزينه هاي پشتيباني و ارايه خدمات فني و مديريتي و آواربرداري 765 /37 8 بازسازي تأسيسات روبنايي داخل محدوده و دفع آب هاي سطحي و تأمين زمين 000 /500 تملك دارايي سرمايه اي 9 هرمزگان كمك بلاعوض جهت احداث (20)‌ واحد مسكوني شهري به ازاي هر واحد تا سقف مبلغ دويست ميليون (000 /000 /200) ريال 000 /4 هزينه اي 10 كمك بلاعوض جهت تعمير واحدهاي مسكوني شهري و روستايي و تجاري به ازاي هر واحد تا سقف مبلغ يكصد و پنجاه ميليون (000 /000 /150) ريال 000 /42 11 كمك بلاعوض جهت تأمين لوازم معيشتي (لوازم خانگي و سرمايه اي) واحدهاي مسكوني آسيب ديده به ازاي هر واحد تا سقف مبلغ يكصد و پنجاه ميليون (000 /000 /150) ريال 000 /30 12 كمك هزينه اسكان موقت (20) واحد مسكوني شهري به ازاي هر واحد تا سقف مبلغ دويست ميليون (000 /000 /200) ريال 000 /4 13 هزينه هاي پشتيباني و ارايه خدمات فني و مديريتي و آواربرداري 357 /1 14 بازسازي تأسيسات روبنايي داخل محدوده و دفع آب هاي سطحي روستاها 000 /50 تملك دارايي سرمايه اي 2 – مبلغ يك هزار و چهارصد و سي و هفت ميليارد و نهصد ميليون (000 /000 /900 /437 /1) ريال تسهيلات بانكي ارزان قيمت (با سود و كارمزد چهار درصد در مناطق روستايي و پنج درصد در مناطق شهري) با راهبري بانك مركزي جمهوري اسلامي ايران از طريق بانك هاي عامل، با معرفي بنياد مسكن انقلاب اسلامي به منظور جبران خسارات ناشي از وقوع سيل و آب گرفتگي استان هاي آسيب ديده بوشهر و هرمزگان با ضمانت زنجيره اي به شرح جدول زير پرداخت مي شود. بدهي، معوقات و چك برگشتي احتمالي آسيب ديدگان به بانك ها مانع از دريافت اين تسهيلات نخواهد بود: (ارقام به ميليون ريال) رديف استان موضوع تعداد واحد سقف تسهيلات ميزان تسهيلات توضيحات 1 بوشهر بازسازي اماكن مسكوني شهري 343 1000 000 /343 بازپرداخت پانزده ساله (سه سال دوران مشاركت مدني و دوازده سال دوران مشاركت اقساطي) 2 بازسازي اماكن مسكوني روستايي 267 800 600 /213 3 تعمير اماكن مسكوني و تجاري شهري و روستايي - 300 100 /230 با سود و كارمزد پنج درصد و بازپرداخت هفت ساله 4 تأمين لوازم معيشتي (لوازم خانگي و سرمايه اي) - 300 200 /487 5 هرمزگان بازسازي اماكن مسكوني شهري 20 100 000 /20 بازپرداخت پانزده ساله (سه سال دوران مشاركت مدني و دوازده سال دوران مشاركت اقساطي 6 تعمير اماكن مسكوني و تجاري شهري و روستايي - 300 000 /84 با سود و كارمزد پنج درصد و بازپرداخت هفت ساله 7 تأمين لوازم معيشتي (لوازم خانگي و سرمايه اي) - 300 000 /60 3 – سازمان برنامه و بودجه كشور پرداخت يارانه سود (مابه التفاوت سود تعيين شده سهم متقاضي تا نرخ هاي مصوب شوراي پول و اعتبار) و مانده مطالبات معوق شامل اصل و سود تسهيلات اعطايي به خسارت ديدگان موضوع بند (2) اين تصويب نامه را تضمين و تعهد مي نمايد كه هزينه هاي ياد شده را پس از اعلام بانك مركزي جمهوري اسلامي ايران در لايحه بودجه سال هاي بعد پيش بيني و منظور نموده و به شبكه بانكي پرداخت نمايد. اين تضمين نافي مسئوليت بانكهاي عامل در وصول مطالباتشان نيست. 4 – بنياد مسكن انقلاب اسلامي موظف است گزارش عملكرد اين تصويب نامه را در مقاطع زماني سه ماهه به سازمان هاي برنامه و بودجه كشور و مديريت بحران كشور ارسال نمايد. اسحاق جهانگيري معاون اول رييس جمهور"
5,تصويب نامه در خصوص اختصاص مبلغ سه هزار ميليارد (000 /000 /000 /000 /3) ريال به منظور پيشگيري از حوادث غيرمترقبه از طريق اجراي پروژه هاي تأمين آب شرب اصفهان به سازمان مديريت و برنامه ريزي استان اصفهان,1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290188,"تصويب نامه در خصوص اختصاص مبلغ سه هزار ميليارد (000 /000 /000 /000 /3) ريال به منظور پيشگيري از حوادث غيرمترقبه از طريق اجراي پروژه هاي تأمين آب شرب اصفهان به سازمان مديريت و برنامه ريزي استان اصفهان  مصوب 1399,09,30 هيئت وزيران در جلسه 30 /9 /1399 به پيشنهاد وزارت كشور و تأييد سازمان برنامه و بودجه كشور و به استناد اصل يكصد و سي و هشتم قانون اساسي جمهوري اسلامي ايران تصويب كرد: 1 – تا مبلغ سه هزار ميليارد (000 /000 /000 /000 /3) ريال به صورت تملك دارايي سرمايه اي از محل منابع بند (م) ماده (28) قانون الحاق برخي مواد به قانون تنظيم بخشي از مقررات مالي دولت (2) – مصوب 1393 -، به منظور پيشگيري از حوادث غيرمترقبه از طريق اجراي پروژه هاي تأمين آب شرب اصفهان به دليل شرايط اقليمي مناطق مركزي كشور و مشكلات عديده و ديرينه حوزه آب شرب اصفهان به عنوان يك چالش اساسي در سطح ملي و ضرورت كاهش تبعات اجتماعي،‌ بهداشتي و امنيتي حاصل از پديده خشكسالي در اين منطقه در اختيار سازمان مديريت و برنامه ريزي استان اصفهان قرار مي گيرد تا برابر قوانين و مقررات مربوط هزينه شود. 2 – سازمان مديريت و برنامه ريزي استان اصفهان موظف است گزارش عملكرد اين تصويب نامه را در مقاطع زماني سه ماهه به سازمان هاي برنامه و بودجه كشور و مديريت بحران كشور ارسال نمايد. اسحاق جهانگيري معاون اول رييس جمهور"
6,تصويب نامه در خصوص تهاتر مطالبات اشخاص حقيقي و حقوقي خصوصي و تعاوني از شركت هاي دولتي ذي ربط با بدهي اشخاص مزبور به دولت,1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290185,"تصويب نامه در خصوص تهاتر مطالبات اشخاص حقيقي و حقوقي خصوصي و تعاوني از شركت هاي دولتي ذي ربط با بدهي اشخاص مزبور به دولت مصوب 1399,09,30 هيئت وزيران در جلسه 30 /9 /1399 به پيشنهاد شماره 141740 /57 مورخ 18 /9 /1399 وزارت امور اقتصادي و دارايي و به استناد بند (پ) ماده (2) و ماده (3) قانون رفع موانع توليد رقابت پذير و ارتقاي نظام مالي كشور - مصوب 1394- تصويب كرد: 1 - مطالبات اشخاص متقاضي از شركت دولتي مديريت شبكه برق ايران با بدهي همان اشخاص به سازمان امور مالياتي كشور و سازمان خصوصي سازي به شرح جدول زير تهاتر مي شود:  رديف اشخاص متقاضي مبلغ مورد تهاتر (ريال) دستگاه اجرايي طلبكار تأييديه دستگاه اجرايي طلبكار شناسه ملي -عنوان 1 10103597356 شركت گسترش انرژي پاسارگاد (بابت بدهي شركت توسعه صنايع تابان انرژي پاسارگاد شناسه ملي 10320254113) 885/ 545/ 516/ 127 سازمان امور مالياتي كشور (اداره كل امور مالياتي شمال تهران) نامه شماره 25371/ 261/د مورخ 17/ 8/ 1399 197/ 251/ 276/ 87 سازمان امور مالياتي كشور (اداره كل امور مالياتي ارزش افزوده شهر و استان تهران) نامه شماره 21224/ 258 /د مورخ 23/ 6/ 1399 2 10260654326 شركت پرشيان انرژي جي 000/ 000/ 471/ 409 سازمان خصوصي­سازي نامه شماره 13462 مورخ 29/ 5 / 1399 2 - شركت مديريت شبكه برق ايران تا سقف تهاتر انجام شده، حسب مورد جايگزين اشخاص بدهكار مندرج در جدول بند (1) اين تصويب نامه مي‌شود و مكلف است ضمن اصلاح حساب، حسب مورد نسبت به پرداخت مبلغ مورد نظر به حساب درآمد عمومي كشور نزد خزانه‌داري كل كشور در سررسيد مقرر بر اساس ضوابط و مقررات مربوط با هماهنگي سازمان امور مالياتي كشور و سازمان خصوصي سازي اقدام نمايد. 3 - سازمان امور مالياتي كشور و سازمان خصوصي سازي مكلف هستند ارقام مندرج در جدول موضوع بند (1) اين تصويب نامه را به عنوان وصول بدهي تلقي و در حساب اشخاص بدهكار منظور نموده و ظرف يك روز كاري پس از ابلاغ اين تصويب نامه نسبت به توقف عمليات اجرايي و رفع ممنوع ‌الخروجي اشخاص مذكور بابت بدهي تا سقف مبلغ تهاتر شده اقدام نمايد. 4 - مطالبات قطعي دولت از اشخاص حقيقي و حقوقي تعاوني و خصوصي كه در اجراي اين تصويب نامه، به شركت‌ دولتي (اعم از شركت اصلي و يا شركت‌هاي دولتي تابع آنها) منتقل شده است با بدهي دولت به شركت‌ مذكور (اعم از شركت اصلي و يا شركت‌ هاي دولتي تابع آنها) بابت مواردي مانند يارانه قيمت‌ هاي تكليفي (با تأييد سازمان ‌حسابرسي) از طريق صدور اسناد تسويه خزانه در چارچوب قوانين و مقررات مربوط قابل تسويه است. 5 - در صورتي ‌كه بدهي انتقال‌ يافته به شركت‌ دولتي موضوع بند (1) تصويب نامه، با اجراي بند (4) تسويه نشود و يا بيش از ارقامي باشد كه از طريق صدور اسناد تسويه خزانه، موضوع بند مذكور تسويه مي ‌شود، دستگاه اجرايي طلبكار موظف است براي وصول مبالغ مازاد فوق از شركت‌ دولتي جايگزين طبق قوانين و مقررات مربوط اقدام نمايد و چنانچه شركت‌‌ دولتي جايگزين نسبت به پرداخت آن اقدام ننمايد، مطالبات مذكور با سازوكار موضوع ماده (48) قانون محاسبات عمومي كشور - مصوب 1366- با اعلام دستگاه طلبكار، توسط سازمان امورمالياتي كشور وصول و به حساب ذيربط خزانه واريز خواهد شد. اسحاق جهانگيري معاون اول رييس جمهور"
7,اصلاح تصويب نامه شماره 82392 /ت57635هـ مورخ 1399/07/20 [در خصوص اجازه پرداخت مبلغ ده هزار ميليارد ريال تسهيلات براي خريد تضميني محصولات كشاورزي به سازمان مركزي تعاون روستايي ايران],1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290184,"اصلاح تصويب نامه شماره 82392 /ت57635هـ مورخ 1399/07/20 [در خصوص اجازه پرداخت مبلغ ده هزار ميليارد ريال تسهيلات براي خريد تضميني محصولات كشاورزي به سازمان مركزي تعاون روستايي ايران] مصوب 1399,09,30 هيأت وزيران در جلسه 30 /9 /1399 به پيشنهاد شماره 102890 /44107 مورخ 15 /9 /1399 معاونت حقوقي رييس جمهور و به استناد اصل يكصد و سي و هشتم قانون اساسي جمهوري اسلامي ايران تصويب كرد: در بندهاي (1)‌ و (2) تصويب نامه شماره 82392 /ت57635هـ مورخ 20 /7 /1399، عبارت ""،‌ حمايتي و توافقي"" حذف مي شود. معاون اول رئيس جمهور - اسحاق جهانگيري"
8,اصلاح تصويب نامه شماره 45589 /ت57426هـ مورخ 29 /4 /1399[برگشت دارايي هاي واگذار شده از ابتداي سال 1396 به شركت هاي توزبع نيروي برق، به شركت توانير],1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290183,
9,اصلاح تصويب نامه در خصوص فوق العاده ويژه قضات,1399/09/30,هيات وزيران,https://qavanin.ir/Law/TreeText/290182,
